event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department
EVT01136,2025-08-04 22:35:00,175.66.35.192,10.0.10.175,root,Failed Login,SSH,India,India,Device-128,Linux,Success,High,1,No,CVE-2024-1045,0.6,Database-01,HR
EVT01137,2025-08-04 22:40:00,190.81.98.245,10.0.1.62,root,USB Device Connected,TCP,India,India,Device-181,Linux,Success,Medium,0,No,CVE-2024-1045,3.5,Firewall,IT
EVT01138,2025-08-04 22:45:00,141.173.139.43,10.0.3.162,john,Brute Force,TCP,India,India,Device-130,Windows 10,Failed,Critical,5,No,CVE-2024-1045,0.8,HR-PC-01,HR
EVT01139,2025-08-04 22:50:00,111.49.160.175,10.0.0.14,john,Privilege Escalation,SSH,India,India,Device-138,Windows 10,Success,High,0,No,CVE-2023-1234,1.2,Database-01,Sales
EVT01140,2025-08-04 22:55:00,181.4.108.34,10.0.7.180,alex,File Access,SSH,India,India,Device-132,Linux,Blocked,Medium,0,No,None,9.8,Database-01,Sales
EVT01141,2025-08-04 23:00:00,68.38.14.35,10.0.5.240,root,Failed Login,TCP,India,India,Device-129,Windows 10,Detected,High,8,No,CVE-2024-1045,2.2,Firewall,HR
EVT01142,2025-08-04 23:05:00,54.15.21.60,10.0.4.63,david,Port Scan,SMB,India,India,Device-3,Linux,Failed,Medium,0,No,CVE-2023-1234,2.2,Database-01,Sales
EVT01143,2025-08-04 23:10:00,222.36.11.215,10.0.1.74,root,Phishing Email,TCP,India,India,Device-67,Windows 11,Failed,Low,0,No,CVE-2024-2201,9.0,Firewall,Finance
EVT01144,2025-08-04 23:15:00,69.214.218.1,10.0.6.125,admin,SQL Injection Attempt,SSH,India,India,Device-198,Windows 11,Failed,High,0,No,CVE-2024-1045,3.7,Database-01,Sales
EVT01145,2025-08-04 23:20:00,85.164.190.238,10.0.2.98,alex,Privilege Escalation,HTTPS,India,India,Device-53,Linux,Blocked,High,0,No,CVE-2024-2201,1.9,WebServer,HR
EVT01146,2025-08-04 23:25:00,21.128.108.134,10.0.7.203,alice,Login Success,SMB,India,India,Device-19,Windows 10,Failed,Medium,20,No,CVE-2024-1045,3.3,Database-01,HR
EVT01147,2025-08-04 23:30:00,148.198.185.158,10.0.0.11,root,Malware Detection,HTTP,India,India,Device-81,Windows 10,Success,Critical,0,Yes,CVE-2024-2201,4.2,Firewall,IT
EVT01148,2025-08-04 23:35:00,204.65.8.141,10.0.2.97,david,Failed Login,HTTPS,India,India,Device-139,Linux,Success,High,2,No,CVE-2024-1045,7.8,Firewall,HR
EVT01149,2025-08-04 23:40:00,120.159.47.132,10.0.5.80,admin,Privilege Escalation,TCP,India,India,Device-185,Windows 10,Detected,Critical,0,No,CVE-2023-1234,10.0,Finance-PC-02,IT
EVT01150,2025-08-04 23:45:00,8.56.26.18,10.0.9.166,david,File Access,HTTP,India,India,Device-97,Windows 10,Detected,Medium,0,No,CVE-2024-2201,1.0,Firewall,Finance
EVT01151,2025-08-04 23:50:00,84.206.176.247,10.0.8.46,john,Privilege Escalation,TCP,India,India,Device-178,Linux,Detected,High,0,No,CVE-2024-1045,9.1,Database-01,HR
EVT01152,2025-08-04 23:55:00,59.137.95.241,10.0.6.144,admin,Port Scan,TCP,India,India,Device-162,Linux,Detected,Low,0,No,None,4.5,Database-01,HR
EVT01153,2025-08-05 00:00:00,197.95.183.110,10.0.6.204,root,Phishing Email,SMB,India,India,Device-94,Linux,Blocked,Low,0,No,None,4.3,Finance-PC-02,HR
EVT01154,2025-08-05 00:05:00,155.211.139.105,10.0.2.57,admin,Phishing Email,HTTP,India,India,Device-166,Windows 10,Detected,Medium,0,No,None,1.9,WebServer,IT
EVT01155,2025-08-05 00:10:00,39.13.164.159,10.0.10.125,alice,Privilege Escalation,TCP,India,India,Device-194,Windows 10,Failed,High,0,No,CVE-2024-1045,4.4,WebServer,HR
EVT01156,2025-08-05 00:15:00,5.44.247.38,10.0.8.184,admin,Privilege Escalation,SMB,India,India,Device-165,Windows 11,Detected,Critical,0,No,None,7.2,WebServer,IT
EVT01157,2025-08-05 00:20:00,212.140.240.109,10.0.10.14,admin,Phishing Email,HTTP,India,India,Device-44,Linux,Failed,Low,0,No,None,4.4,Database-01,HR
EVT01158,2025-08-05 00:25:00,114.7.157.151,10.0.1.202,admin,Login Success,SSH,India,India,Device-26,Linux,Detected,Medium,17,No,None,2.8,Firewall,Sales
EVT01159,2025-08-05 00:30:00,188.149.158.160,10.0.6.133,david,SQL Injection Attempt,HTTP,India,India,Device-135,Windows 10,Blocked,Critical,0,No,None,6.6,WebServer,Finance
EVT01160,2025-08-05 00:35:00,30.74.230.162,10.0.7.34,admin,Malware Detection,SMB,India,India,Device-180,Linux,Detected,High,0,Yes,CVE-2023-1234,3.1,HR-PC-01,IT
EVT01161,2025-08-05 00:40:00,211.84.208.242,10.0.1.220,john,File Access,SSH,India,India,Device-80,Linux,Success,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,HR
EVT01162,2025-08-05 00:45:00,65.48.243.59,10.0.3.198,john,Privilege Escalation,TCP,India,India,Device-117,Windows 11,Success,High,0,No,CVE-2023-1234,8.2,HR-PC-01,Sales
EVT01163,2025-08-05 00:50:00,81.21.81.209,10.0.6.11,alice,SQL Injection Attempt,HTTPS,India,India,Device-83,Windows 11,Detected,Critical,0,No,CVE-2023-1234,8.6,Database-01,HR
EVT01164,2025-08-05 00:55:00,14.160.65.236,10.0.4.30,john,Failed Login,HTTP,India,India,Device-10,Linux,Failed,High,9,No,CVE-2024-2201,4.9,Database-01,HR
EVT01165,2025-08-05 01:00:00,93.181.229.132,10.0.6.55,admin,File Access,SSH,India,India,Device-57,Linux,Success,Low,0,No,CVE-2023-1234,0.0,Firewall,HR
EVT01166,2025-08-05 01:05:00,183.168.66.220,10.0.5.196,root,Privilege Escalation,HTTP,India,India,Device-156,Windows 10,Blocked,High,0,No,CVE-2024-2201,9.1,HR-PC-01,Finance
EVT01167,2025-08-05 01:10:00,135.137.126.163,10.0.7.5,root,Login Success,SSH,India,India,Device-119,Windows 11,Blocked,Medium,13,No,CVE-2024-1045,1.1,Finance-PC-02,IT
EVT01168,2025-08-05 01:15:00,33.131.240.62,10.0.0.249,admin,Privilege Escalation,SMB,India,India,Device-85,Windows 11,Blocked,Critical,0,No,None,4.5,Finance-PC-02,HR
EVT01169,2025-08-05 01:20:00,173.182.167.27,10.0.7.79,alex,Phishing Email,SMB,India,India,Device-57,Windows 11,Blocked,Low,0,No,CVE-2023-1234,2.4,Database-01,Sales
EVT01170,2025-08-05 01:25:00,42.35.215.76,10.0.1.17,admin,Privilege Escalation,HTTP,India,India,Device-25,Windows 11,Failed,High,0,No,CVE-2024-2201,6.2,HR-PC-01,Sales
EVT01171,2025-08-05 01:30:00,130.109.98.72,10.0.7.44,root,SQL Injection Attempt,HTTP,India,India,Device-111,Linux,Success,High,0,No,CVE-2023-1234,6.5,WebServer,Finance
EVT01172,2025-08-05 01:35:00,193.128.27.108,10.0.6.33,root,SQL Injection Attempt,SSH,India,India,Device-3,Linux,Failed,Critical,0,No,CVE-2024-2201,8.7,WebServer,Sales
EVT01173,2025-08-05 01:40:00,63.89.226.68,10.0.3.237,john,USB Device Connected,SMB,India,India,Device-41,Linux,Failed,Medium,0,No,CVE-2024-2201,1.8,HR-PC-01,Sales
EVT01174,2025-08-05 01:45:00,65.86.187.108,10.0.5.49,alice,File Access,TCP,India,India,Device-188,Linux,Failed,Medium,0,No,CVE-2024-1045,0.7,Database-01,IT
EVT01175,2025-08-05 01:50:00,101.168.145.149,10.0.5.176,admin,USB Device Connected,HTTP,India,India,Device-144,Linux,Failed,Low,0,No,None,6.4,HR-PC-01,Sales
EVT01176,2025-08-05 01:55:00,221.158.254.147,10.0.10.150,david,File Access,HTTP,India,India,Device-90,Windows 11,Blocked,Medium,0,No,None,2.3,Finance-PC-02,Sales
EVT01177,2025-08-05 02:00:00,165.133.248.79,10.0.10.70,admin,File Access,SMB,India,India,Device-2,Linux,Failed,Medium,0,No,CVE-2024-1045,2.3,HR-PC-01,HR
EVT01178,2025-08-05 02:05:00,15.23.108.206,10.0.3.185,admin,SQL Injection Attempt,SMB,India,India,Device-171,Linux,Blocked,High,0,No,CVE-2023-1234,5.1,HR-PC-01,Sales
EVT01179,2025-08-05 02:10:00,56.213.196.217,10.0.0.113,root,Login Success,HTTPS,India,India,Device-160,Windows 10,Success,Medium,17,No,None,8.0,Database-01,IT
EVT01180,2025-08-05 02:15:00,205.37.46.131,10.0.10.129,root,Privilege Escalation,TCP,India,India,Device-176,Linux,Failed,High,0,No,None,9.0,Firewall,HR
EVT01181,2025-08-05 02:20:00,28.128.163.229,10.0.5.101,root,Login Success,SMB,India,India,Device-144,Linux,Failed,Medium,15,No,None,2.0,Database-01,Finance
EVT01182,2025-08-05 02:25:00,177.208.233.24,10.0.9.132,david,USB Device Connected,HTTPS,India,India,Device-76,Windows 10,Success,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT
EVT01183,2025-08-05 02:30:00,208.252.240.66,10.0.0.115,alice,Privilege Escalation,TCP,India,India,Device-91,Windows 11,Success,Critical,0,No,CVE-2023-1234,2.5,Firewall,Finance
EVT01184,2025-08-05 02:35:00,117.132.235.161,10.0.3.65,alice,Malware Detection,HTTP,India,India,Device-99,Linux,Failed,High,0,Yes,CVE-2023-1234,2.1,WebServer,Sales
EVT01185,2025-08-05 02:40:00,114.96.144.45,10.0.10.239,root,File Access,HTTPS,India,India,Device-97,Windows 10,Detected,Low,0,No,CVE-2024-2201,0.6,Database-01,IT
EVT01186,2025-08-05 02:45:00,188.99.225.58,10.0.9.107,admin,SQL Injection Attempt,SSH,India,India,Device-165,Linux,Detected,Critical,0,No,None,8.7,Firewall,IT
EVT01187,2025-08-05 02:50:00,146.188.84.95,10.0.4.61,alice,Login Success,HTTP,India,India,Device-162,Windows 11,Failed,Medium,12,No,CVE-2024-2201,6.2,Firewall,IT
EVT01188,2025-08-05 02:55:00,183.47.209.135,10.0.8.36,root,USB Device Connected,HTTPS,India,India,Device-45,Windows 11,Detected,Medium,0,No,None,0.7,Database-01,Sales
EVT01189,2025-08-05 03:00:00,128.213.11.252,10.0.0.64,root,Phishing Email,HTTP,India,India,Device-186,Linux,Blocked,Medium,0,No,None,3.1,Firewall,Finance
EVT01190,2025-08-05 03:05:00,114.132.99.193,10.0.7.109,root,Failed Login,HTTP,India,India,Device-122,Windows 11,Success,High,4,No,CVE-2024-2201,0.1,WebServer,HR
EVT01191,2025-08-05 03:10:00,205.149.105.129,10.0.7.61,alex,Port Scan,HTTPS,India,India,Device-193,Windows 11,Blocked,Low,0,No,None,4.1,Firewall,IT
EVT01192,2025-08-05 03:15:00,180.125.124.140,10.0.4.32,alice,USB Device Connected,HTTPS,India,India,Device-117,Linux,Success,Low,0,No,CVE-2024-2201,5.7,HR-PC-01,Finance
EVT01193,2025-08-05 03:20:00,154.104.199.211,10.0.9.142,david,File Access,SMB,India,India,Device-18,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.6,Firewall,IT
EVT01194,2025-08-05 03:25:00,216.155.60.63,10.0.10.195,alex,Phishing Email,TCP,India,India,Device-83,Windows 11,Detected,Medium,0,No,CVE-2024-1045,8.9,HR-PC-01,HR
EVT01195,2025-08-05 03:30:00,184.70.212.150,10.0.7.32,david,Failed Login,HTTP,India,India,Device-43,Linux,Success,High,3,No,None,0.5,Firewall,HR
EVT01196,2025-08-05 03:35:00,32.207.196.223,10.0.10.226,admin,Phishing Email,SMB,India,India,Device-170,Linux,Detected,Low,0,No,None,3.0,WebServer,Sales
EVT01197,2025-08-05 03:40:00,160.25.67.192,10.0.9.219,admin,Login Success,SSH,India,India,Device-190,Linux,Failed,Medium,10,No,CVE-2024-2201,1.3,WebServer,IT
EVT01198,2025-08-05 03:45:00,164.144.23.46,10.0.0.150,david,Brute Force,SSH,India,India,Device-110,Windows 11,Detected,High,3,No,CVE-2024-1045,7.4,HR-PC-01,Sales
EVT01199,2025-08-05 03:50:00,22.77.65.215,10.0.0.203,david,Malware Detection,TCP,India,India,Device-122,Linux,Failed,Critical,0,Yes,None,8.9,Firewall,Sales
EVT01200,2025-08-05 03:55:00,82.169.11.153,10.0.10.188,root,Login Success,SMB,India,India,Device-57,Windows 10,Failed,Medium,14,No,None,8.4,Database-01,HR
EVT01201,2025-08-05 04:00:00,14.188.101.107,10.0.2.26,alice,Privilege Escalation,TCP,India,India,Device-193,Linux,Success,Critical,0,No,CVE-2024-2201,3.0,Firewall,IT
EVT01202,2025-08-05 04:05:00,66.225.134.16,10.0.4.104,david,Phishing Email,HTTPS,India,India,Device-186,Windows 11,Failed,Low,0,No,CVE-2023-1234,1.7,HR-PC-01,Finance
EVT01203,2025-08-05 04:10:00,11.214.225.42,10.0.5.127,alice,Malware Detection,SMB,India,India,Device-85,Windows 11,Failed,High,0,Yes,CVE-2024-1045,4.1,Finance-PC-02,HR
EVT01204,2025-08-05 04:15:00,185.121.195.246,10.0.9.66,john,File Access,SSH,India,India,Device-94,Linux,Failed,Medium,0,No,CVE-2024-2201,0.8,Finance-PC-02,Finance
EVT01205,2025-08-05 04:20:00,23.70.141.74,10.0.2.30,alice,Malware Detection,HTTP,India,India,Device-3,Windows 10,Detected,High,0,Yes,None,0.4,WebServer,HR
EVT01206,2025-08-05 04:25:00,142.107.248.59,10.0.4.240,alex,File Access,SMB,India,India,Device-144,Windows 10,Failed,Medium,0,No,None,0.7,Database-01,HR
EVT01207,2025-08-05 04:30:00,125.198.135.112,10.0.8.158,alice,Failed Login,SMB,India,India,Device-40,Windows 11,Blocked,High,7,No,CVE-2024-1045,8.1,HR-PC-01,Sales
EVT01208,2025-08-05 04:35:00,60.254.128.192,10.0.8.214,john,Failed Login,SSH,India,India,Device-106,Windows 11,Detected,High,2,No,CVE-2024-1045,9.8,HR-PC-01,IT
EVT01209,2025-08-05 04:40:00,18.43.120.98,10.0.8.11,david,SQL Injection Attempt,TCP,India,India,Device-192,Linux,Failed,High,0,No,CVE-2024-1045,8.1,Database-01,IT
EVT01210,2025-08-05 04:45:00,130.62.35.24,10.0.9.156,alice,USB Device Connected,HTTP,India,India,Device-120,Windows 11,Detected,Low,0,No,CVE-2024-2201,6.9,HR-PC-01,Finance
EVT01211,2025-08-05 04:50:00,202.79.24.113,10.0.10.230,alice,Port Scan,SMB,India,India,Device-187,Windows 11,Success,Low,0,No,CVE-2023-1234,9.8,Finance-PC-02,Sales
EVT01212,2025-08-05 04:55:00,110.1.137.28,10.0.3.12,alice,Port Scan,SSH,India,India,Device-150,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.1,Database-01,Finance
EVT01213,2025-08-05 05:00:00,214.245.30.242,10.0.5.232,root,Phishing Email,SSH,India,India,Device-110,Linux,Success,Medium,0,No,CVE-2024-1045,4.8,Finance-PC-02,HR
EVT01214,2025-08-05 05:05:00,8.135.83.85,10.0.10.160,root,Login Success,TCP,India,India,Device-21,Linux,Success,Low,20,No,None,6.5,WebServer,IT
EVT01215,2025-08-05 05:10:00,41.221.120.31,10.0.2.167,root,Login Success,SMB,India,India,Device-112,Windows 11,Detected,Medium,12,No,CVE-2024-2201,0.9,Firewall,IT
EVT01216,2025-08-05 05:15:00,120.248.151.254,10.0.3.144,david,Brute Force,TCP,India,India,Device-170,Windows 10,Success,Critical,3,No,CVE-2023-1234,3.7,WebServer,IT
EVT01217,2025-08-05 05:20:00,37.19.151.175,10.0.8.143,root,Failed Login,HTTPS,India,India,Device-26,Windows 11,Success,High,12,No,CVE-2024-2201,4.2,HR-PC-01,Finance
EVT01218,2025-08-05 05:25:00,21.231.247.248,10.0.2.146,alex,Login Success,SMB,India,India,Device-136,Windows 10,Detected,Low,9,No,CVE-2023-1234,1.3,WebServer,Finance
EVT01219,2025-08-05 05:30:00,44.138.75.45,10.0.4.129,admin,Failed Login,SMB,India,India,Device-162,Linux,Detected,High,2,No,None,2.6,Database-01,IT
EVT01220,2025-08-05 05:35:00,57.137.166.6,10.0.10.51,root,SQL Injection Attempt,SMB,India,India,Device-11,Windows 11,Success,High,0,No,CVE-2024-2201,2.2,HR-PC-01,HR
EVT01221,2025-08-05 05:40:00,173.226.7.13,10.0.0.169,david,File Access,TCP,India,India,Device-126,Linux,Failed,Low,0,No,CVE-2023-1234,4.9,HR-PC-01,Sales
EVT01222,2025-08-05 05:45:00,112.46.112.146,10.0.5.103,david,Malware Detection,HTTP,India,India,Device-137,Windows 11,Success,Critical,0,Yes,CVE-2024-2201,5.3,Finance-PC-02,Finance
EVT01223,2025-08-05 05:50:00,182.97.36.91,10.0.0.162,david,File Access,HTTPS,India,India,Device-165,Windows 11,Blocked,Low,0,No,CVE-2023-1234,6.7,Finance-PC-02,HR
EVT01224,2025-08-05 05:55:00,162.134.124.249,10.0.5.172,john,Login Success,SMB,India,India,Device-113,Windows 11,Success,Medium,10,No,CVE-2023-1234,9.9,Finance-PC-02,Sales
EVT01225,2025-08-05 06:00:00,166.102.108.142,10.0.9.220,alice,Malware Detection,SMB,India,India,Device-115,Windows 11,Blocked,High,0,Yes,CVE-2024-1045,3.2,Finance-PC-02,Finance
EVT01226,2025-08-05 06:05:00,29.42.21.19,10.0.9.29,david,SQL Injection Attempt,SSH,India,India,Device-90,Windows 10,Failed,High,0,No,None,8.0,Finance-PC-02,Sales
EVT01227,2025-08-05 06:10:00,130.18.153.147,10.0.3.230,david,Login Success,HTTPS,India,India,Device-125,Linux,Blocked,Low,13,No,CVE-2023-1234,0.4,HR-PC-01,HR
EVT01228,2025-08-05 06:15:00,202.247.148.14,10.0.9.23,admin,Privilege Escalation,SSH,India,India,Device-90,Windows 10,Failed,Critical,0,No,CVE-2024-1045,7.7,WebServer,HR
EVT01229,2025-08-05 06:20:00,31.2.152.59,10.0.6.138,root,Failed Login,HTTP,India,India,Device-111,Windows 10,Success,High,11,No,CVE-2024-2201,5.2,HR-PC-01,HR
EVT01230,2025-08-05 06:25:00,18.77.137.246,10.0.0.86,david,File Access,HTTPS,India,India,Device-114,Windows 10,Blocked,Low,0,No,CVE-2023-1234,8.9,Database-01,Finance
EVT01231,2025-08-05 06:30:00,115.235.113.136,10.0.3.76,alex,Phishing Email,TCP,India,India,Device-149,Linux,Blocked,Low,0,No,CVE-2023-1234,1.8,Firewall,HR
EVT01232,2025-08-05 06:35:00,5.204.104.116,10.0.6.143,root,File Access,HTTP,India,India,Device-11,Windows 11,Success,Medium,0,No,CVE-2024-2201,5.8,HR-PC-01,Sales
EVT01233,2025-08-05 06:40:00,95.239.154.22,10.0.4.21,david,Malware Detection,SMB,India,India,Device-46,Linux,Detected,Critical,0,Yes,None,0.3,WebServer,Finance
EVT01234,2025-08-05 06:45:00,139.16.98.19,10.0.3.57,alex,USB Device Connected,HTTPS,India,India,Device-135,Windows 11,Failed,Medium,0,No,CVE-2024-2201,5.1,WebServer,IT
EVT01235,2025-08-05 06:50:00,91.218.50.53,10.0.9.114,root,File Access,HTTP,India,India,Device-123,Linux,Blocked,Low,0,No,CVE-2024-2201,7.9,HR-PC-01,Finance
EVT01236,2025-08-05 06:55:00,162.143.79.126,10.0.4.199,alex,Login Success,HTTP,India,India,Device-22,Windows 10,Blocked,Medium,16,No,CVE-2024-2201,2.0,Finance-PC-02,Sales
EVT01237,2025-08-05 07:00:00,16.200.129.116,10.0.0.103,david,Malware Detection,TCP,India,India,Device-50,Linux,Detected,High,0,Yes,CVE-2024-2201,6.7,Firewall,Sales
EVT01238,2025-08-05 07:05:00,170.41.245.174,10.0.2.103,root,Malware Detection,HTTPS,India,India,Device-44,Windows 11,Success,Critical,0,Yes,None,7.8,HR-PC-01,Sales
EVT01239,2025-08-05 07:10:00,34.217.141.99,10.0.6.160,alice,Privilege Escalation,HTTPS,India,India,Device-156,Windows 10,Blocked,Critical,0,No,CVE-2024-1045,4.2,HR-PC-01,Finance
EVT01240,2025-08-05 07:15:00,95.109.161.145,10.0.5.193,root,File Access,SSH,India,India,Device-173,Linux,Detected,Low,0,No,None,9.0,Firewall,Finance
EVT01241,2025-08-05 07:20:00,6.211.20.80,10.0.4.105,david,Brute Force,TCP,India,India,Device-90,Windows 11,Failed,High,0,No,None,0.2,WebServer,Finance
EVT01242,2025-08-05 07:25:00,221.154.250.213,10.0.0.154,john,Failed Login,SMB,India,India,Device-112,Linux,Detected,High,6,No,None,8.4,Finance-PC-02,HR
EVT01243,2025-08-05 07:30:00,75.138.149.239,10.0.0.47,alice,USB Device Connected,SMB,India,India,Device-146,Linux,Success,Medium,0,No,CVE-2024-2201,8.9,HR-PC-01,HR
EVT01244,2025-08-05 07:35:00,37.237.230.124,10.0.8.144,alex,Malware Detection,HTTPS,India,India,Device-66,Windows 11,Detected,Critical,0,Yes,CVE-2024-2201,3.0,Finance-PC-02,HR
EVT01245,2025-08-05 07:40:00,85.105.232.208,10.0.9.163,alex,USB Device Connected,HTTPS,India,India,Device-129,Linux,Failed,Low,0,No,None,4.7,HR-PC-01,Finance
EVT01246,2025-08-05 07:45:00,42.10.66.109,10.0.6.229,david,Privilege Escalation,TCP,India,India,Device-102,Windows 11,Failed,High,0,No,CVE-2024-2201,9.3,Finance-PC-02,IT
EVT01247,2025-08-05 07:50:00,62.190.114.36,10.0.2.208,alex,Privilege Escalation,HTTPS,India,India,Device-124,Linux,Success,High,0,No,CVE-2024-2201,9.3,HR-PC-01,Finance
EVT01248,2025-08-05 07:55:00,28.56.180.247,10.0.3.85,admin,Malware Detection,SMB,India,India,Device-71,Windows 11,Blocked,High,0,Yes,CVE-2024-1045,8.4,Firewall,Sales
EVT01249,2025-08-05 08:00:00,140.200.83.71,10.0.8.134,david,USB Device Connected,SSH,India,India,Device-101,Linux,Blocked,Medium,0,No,None,4.7,Finance-PC-02,HR
EVT01250,2025-08-05 08:05:00,192.93.156.14,10.0.6.76,admin,Login Success,HTTP,India,India,Device-7,Windows 11,Success,Medium,13,No,CVE-2024-1045,1.9,Database-01,HR
EVT01251,2025-08-05 08:10:00,41.86.150.209,10.0.4.102,admin,Phishing Email,SMB,India,India,Device-158,Linux,Failed,Medium,0,No,CVE-2024-1045,3.0,Finance-PC-02,IT
EVT01252,2025-08-05 08:15:00,220.56.66.26,10.0.7.58,david,File Access,HTTPS,India,India,Device-122,Windows 11,Failed,Medium,0,No,CVE-2024-2201,2.5,WebServer,Sales
EVT01253,2025-08-05 08:20:00,3.143.113.104,10.0.2.112,admin,Brute Force,SSH,India,India,Device-42,Windows 10,Detected,High,16,No,CVE-2023-1234,0.4,HR-PC-01,Finance
EVT01254,2025-08-05 08:25:00,205.19.81.246,10.0.7.50,alice,SQL Injection Attempt,SSH,India,India,Device-118,Linux,Blocked,High,0,No,None,7.1,Finance-PC-02,Finance
EVT01255,2025-08-05 08:30:00,62.55.56.147,10.0.3.70,john,Privilege Escalation,SSH,India,India,Device-13,Windows 11,Success,Critical,0,No,None,5.5,HR-PC-01,HR
EVT01256,2025-08-05 08:35:00,80.161.173.38,10.0.1.169,david,File Access,HTTPS,India,India,Device-107,Windows 10,Detected,Low,0,No,CVE-2024-2201,9.5,Finance-PC-02,Finance
EVT01257,2025-08-05 08:40:00,168.84.104.74,10.0.2.94,alex,SQL Injection Attempt,TCP,India,India,Device-15,Windows 10,Detected,Critical,0,No,CVE-2023-1234,6.3,Firewall,Sales
EVT01258,2025-08-05 08:45:00,75.123.33.30,10.0.2.238,root,SQL Injection Attempt,TCP,India,India,Device-21,Windows 10,Success,Critical,0,No,CVE-2023-1234,4.5,Firewall,Finance
EVT01259,2025-08-05 08:50:00,90.217.86.84,10.0.6.141,john,Port Scan,TCP,India,India,Device-137,Windows 11,Success,Medium,0,No,CVE-2024-2201,10.0,WebServer,Finance
EVT01260,2025-08-05 08:55:00,175.220.226.152,10.0.6.40,root,Brute Force,SSH,India,India,Device-108,Linux,Detected,High,15,No,CVE-2024-2201,9.4,HR-PC-01,HR
EVT01261,2025-08-05 09:00:00,166.122.120.205,10.0.8.141,john,Failed Login,HTTP,India,India,Device-123,Linux,Success,High,2,No,CVE-2023-1234,4.1,WebServer,Sales
EVT01262,2025-08-05 09:05:00,153.175.148.30,10.0.8.52,root,Privilege Escalation,SMB,India,India,Device-110,Windows 10,Blocked,Critical,0,No,None,2.3,WebServer,Sales
EVT01263,2025-08-05 09:10:00,161.118.205.71,10.0.10.66,admin,Failed Login,SSH,India,India,Device-167,Windows 10,Blocked,High,5,No,CVE-2024-2201,7.3,Finance-PC-02,HR
EVT01264,2025-08-05 09:15:00,108.71.166.72,10.0.8.146,david,Login Success,SMB,India,India,Device-81,Windows 11,Failed,Low,10,No,CVE-2023-1234,7.6,Finance-PC-02,HR
EVT01265,2025-08-05 09:20:00,109.115.225.216,10.0.2.24,root,Phishing Email,TCP,India,India,Device-79,Windows 10,Detected,Medium,0,No,CVE-2024-2201,8.9,HR-PC-01,Sales
EVT01266,2025-08-05 09:25:00,98.0.171.195,10.0.6.59,admin,Phishing Email,HTTP,India,India,Device-66,Linux,Blocked,Low,0,No,None,5.5,Database-01,HR
EVT01267,2025-08-05 09:30:00,121.129.206.43,10.0.9.101,root,File Access,TCP,India,India,Device-11,Linux,Blocked,Low,0,No,CVE-2024-1045,8.1,Database-01,IT
EVT01268,2025-08-05 09:35:00,85.120.33.235,10.0.7.215,david,Brute Force,HTTP,India,India,Device-9,Windows 10,Failed,High,20,No,None,4.0,Finance-PC-02,Finance
EVT01269,2025-08-05 09:40:00,65.176.196.245,10.0.5.14,alex,Failed Login,TCP,India,India,Device-40,Linux,Failed,High,8,No,CVE-2023-1234,8.9,WebServer,IT
