event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,event_text,technique_id,technique_name,tactic
EVT00973,2025-08-04 09:00:00,187.239.16.74,10.0.7.141,alex,malware detection,HTTP,India,India,Device-82,Linux,Blocked,High,0,Yes,CVE-2024-2201,0.2,HR-PC-01,Finance,malware detection blocked high,,,
EVT00974,2025-08-04 09:05:00,128.114.165.53,10.0.4.85,root,port scan,SSH,India,India,Device-123,Windows 11,Failed,Medium,0,No,CVE-2023-1234,5.8,Firewall,Finance,port scan failed medium,T1110,Brute Force,Credential Access
EVT00975,2025-08-04 09:10:00,16.77.233.107,10.0.8.15,root,usb device connected,HTTP,India,India,Device-89,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,0.3,Finance-PC-02,HR,usb device connected blocked medium,,,
EVT00976,2025-08-04 09:15:00,61.255.109.163,10.0.2.141,alex,phishing email,HTTP,India,India,Device-167,Windows 10,Failed,Low,0,No,,7.7,WebServer,Sales,phishing email failed low,T1110,Brute Force,Credential Access
EVT00977,2025-08-04 09:20:00,202.220.124.247,10.0.7.168,john,brute force,HTTPS,India,India,Device-97,Windows 11,Failed,High,4,No,,9.8,HR-PC-01,Sales,brute force failed high,T1110,Brute Force,Credential Access
EVT00978,2025-08-04 09:25:00,39.227.33.221,10.0.2.181,alice,port scan,SMB,India,India,Device-8,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.7,Firewall,Finance,port scan detected medium,,,
EVT00979,2025-08-04 09:30:00,85.23.90.58,10.0.2.175,david,privilege escalation,TCP,India,India,Device-61,Windows 10,Blocked,Critical,0,No,,0.5,WebServer,HR,privilege escalation blocked critical,,,
EVT00980,2025-08-04 09:35:00,32.229.198.79,10.0.7.120,john,phishing email,HTTPS,India,India,Device-54,Windows 11,Failed,Medium,0,No,CVE-2023-1234,7.1,Finance-PC-02,Sales,phishing email failed medium,T1110,Brute Force,Credential Access
EVT00981,2025-08-04 09:40:00,92.196.68.132,10.0.0.213,david,failed login,SMB,India,India,Device-31,Windows 10,Blocked,High,1,No,CVE-2023-1234,4.2,WebServer,Sales,failed login blocked high,T1110,Brute Force,Credential Access
EVT00982,2025-08-04 09:45:00,67.92.25.239,10.0.3.189,alice,sql injection attempt,TCP,India,India,Device-22,Windows 10,Blocked,High,0,No,CVE-2024-1045,0.0,Finance-PC-02,IT,sql injection attempt blocked high,,,
EVT00983,2025-08-04 09:50:00,129.95.30.169,10.0.8.80,john,sql injection attempt,SMB,India,India,Device-196,Windows 10,Failed,High,0,No,CVE-2024-2201,6.1,Firewall,Finance,sql injection attempt failed high,T1110,Brute Force,Credential Access
EVT00984,2025-08-04 09:55:00,94.8.165.134,10.0.10.230,root,malware detection,SSH,India,India,Device-56,Windows 10,Blocked,High,0,Yes,,3.7,Database-01,Sales,malware detection blocked high,,,
EVT00985,2025-08-04 10:00:00,56.119.95.209,10.0.3.4,root,failed login,TCP,India,India,Device-136,Windows 11,Success,High,11,No,CVE-2023-1234,4.3,Finance-PC-02,Finance,failed login success high,T1110,Brute Force,Credential Access
EVT00986,2025-08-04 10:05:00,204.100.176.87,10.0.1.36,david,brute force,TCP,India,India,Device-189,Windows 11,Failed,High,19,No,CVE-2024-2201,9.8,Database-01,Finance,brute force failed high,T1110,Brute Force,Credential Access
EVT00987,2025-08-04 10:10:00,3.79.108.79,10.0.6.79,john,malware detection,TCP,India,India,Device-88,Windows 11,Failed,Critical,0,Yes,CVE-2023-1234,6.4,Database-01,IT,malware detection failed critical,T1110,Brute Force,Credential Access
EVT00988,2025-08-04 10:15:00,212.207.200.12,10.0.4.23,root,port scan,TCP,India,India,Device-87,Linux,Detected,Medium,0,No,CVE-2024-2201,4.2,Finance-PC-02,Sales,port scan detected medium,,,
EVT00989,2025-08-04 10:20:00,168.12.115.202,10.0.0.125,david,sql injection attempt,HTTPS,India,India,Device-74,Windows 11,Failed,Critical,0,No,,1.9,Finance-PC-02,IT,sql injection attempt failed critical,T1110,Brute Force,Credential Access
EVT00990,2025-08-04 10:25:00,56.248.214.242,10.0.2.80,john,brute force,SMB,India,India,Device-113,Windows 11,Detected,Critical,4,No,CVE-2023-1234,0.4,WebServer,HR,brute force detected critical,,,
EVT00991,2025-08-04 10:30:00,98.125.111.198,10.0.2.118,root,brute force,HTTPS,India,India,Device-142,Linux,Detected,Critical,8,No,CVE-2024-2201,9.3,Database-01,Sales,brute force detected critical,,,
EVT00992,2025-08-04 10:35:00,150.200.20.14,10.0.2.62,david,failed login,HTTP,India,India,Device-70,Linux,Blocked,High,9,No,CVE-2023-1234,2.0,Database-01,IT,failed login blocked high,T1110,Brute Force,Credential Access
EVT00993,2025-08-04 10:40:00,78.232.65.222,10.0.9.233,david,file access,SMB,India,India,Device-185,Linux,Detected,Medium,0,No,CVE-2023-1234,3.0,Finance-PC-02,Finance,file access detected medium,,,
EVT00994,2025-08-04 10:45:00,195.92.129.217,10.0.1.133,alex,malware detection,SSH,India,India,Device-110,Linux,Detected,High,0,Yes,CVE-2024-2201,4.3,WebServer,Sales,malware detection detected high,,,
EVT00995,2025-08-04 10:50:00,41.173.141.226,10.0.9.239,david,file access,SSH,India,India,Device-69,Linux,Detected,Medium,0,No,CVE-2024-1045,7.6,Database-01,Sales,file access detected medium,,,
EVT00996,2025-08-04 10:55:00,198.254.129.100,10.0.8.1,alice,phishing email,SSH,India,India,Device-29,Linux,Blocked,Low,0,No,,5.4,HR-PC-01,IT,phishing email blocked low,,,
EVT00997,2025-08-04 11:00:00,80.163.192.194,10.0.3.85,admin,phishing email,SSH,India,India,Device-85,Linux,Blocked,Low,0,No,CVE-2024-2201,6.0,Finance-PC-02,Finance,phishing email blocked low,,,
EVT00998,2025-08-04 11:05:00,21.20.179.126,10.0.5.63,john,port scan,TCP,India,India,Device-89,Windows 11,Failed,Low,0,No,,6.9,WebServer,HR,port scan failed low,T1110,Brute Force,Credential Access
EVT00999,2025-08-04 11:10:00,53.118.155.30,10.0.2.222,root,usb device connected,TCP,India,India,Device-29,Windows 11,Success,Low,0,No,CVE-2024-1045,1.0,WebServer,Finance,usb device connected success low,,,
EVT01000,2025-08-04 11:15:00,73.45.243.214,10.0.10.247,john,privilege escalation,SSH,India,India,Device-142,Windows 10,Failed,Critical,0,No,CVE-2024-2201,7.2,Database-01,Sales,privilege escalation failed critical,T1110,Brute Force,Credential Access
EVT01001,2025-08-04 11:20:00,213.209.229.237,10.0.2.157,alice,phishing email,SSH,India,India,Device-36,Windows 11,Blocked,Medium,0,No,CVE-2024-1045,3.9,Database-01,Finance,phishing email blocked medium,,,
EVT01002,2025-08-04 11:25:00,218.58.11.63,10.0.8.45,root,brute force,HTTP,India,India,Device-154,Linux,Failed,Critical,18,No,CVE-2023-1234,6.6,Firewall,Sales,brute force failed critical,T1110,Brute Force,Credential Access
EVT01003,2025-08-04 11:30:00,131.54.127.240,10.0.9.52,alice,brute force,HTTPS,India,India,Device-199,Linux,Detected,Critical,12,No,CVE-2024-2201,8.7,Database-01,Finance,brute force detected critical,,,
EVT01004,2025-08-04 11:35:00,151.217.85.136,10.0.4.153,root,file access,HTTP,India,India,Device-98,Linux,Detected,Low,0,No,CVE-2024-1045,5.2,Firewall,Sales,file access detected low,,,
EVT01005,2025-08-04 11:40:00,42.195.174.78,10.0.10.235,admin,malware detection,SMB,India,India,Device-124,Windows 11,Blocked,High,0,Yes,CVE-2024-1045,2.5,Firewall,Sales,malware detection blocked high,,,
EVT01006,2025-08-04 11:45:00,216.0.204.25,10.0.7.137,david,port scan,TCP,India,India,Device-76,Windows 10,Success,Low,0,No,CVE-2023-1234,9.1,HR-PC-01,Finance,port scan success low,,,
EVT01007,2025-08-04 11:50:00,39.123.225.37,10.0.9.148,david,usb device connected,SMB,India,India,Device-64,Windows 11,Failed,Low,0,No,CVE-2023-1234,8.0,HR-PC-01,IT,usb device connected failed low,T1110,Brute Force,Credential Access
EVT01008,2025-08-04 11:55:00,101.106.214.227,10.0.9.100,root,brute force,SSH,India,India,Device-195,Linux,Failed,Critical,6,No,CVE-2023-1234,4.2,HR-PC-01,HR,brute force failed critical,T1110,Brute Force,Credential Access
EVT01009,2025-08-04 12:00:00,184.254.163.155,10.0.6.43,alex,malware detection,SMB,India,India,Device-3,Windows 11,Failed,Critical,0,Yes,CVE-2023-1234,4.1,Firewall,IT,malware detection failed critical,T1110,Brute Force,Credential Access
EVT01010,2025-08-04 12:05:00,200.99.253.216,10.0.1.108,admin,malware detection,HTTP,India,India,Device-180,Windows 10,Blocked,Critical,0,Yes,CVE-2024-2201,3.0,Finance-PC-02,Finance,malware detection blocked critical,,,
EVT01011,2025-08-04 12:10:00,40.226.4.232,10.0.5.88,john,phishing email,SMB,India,India,Device-11,Windows 10,Success,Low,0,No,CVE-2023-1234,1.3,Firewall,Finance,phishing email success low,,,
EVT01012,2025-08-04 12:15:00,38.71.91.180,10.0.5.244,john,login success,HTTP,India,India,Device-92,Windows 11,Detected,Medium,15,No,CVE-2024-2201,1.0,Finance-PC-02,Finance,login success detected medium,T1110,Brute Force,Credential Access
EVT01013,2025-08-04 12:20:00,131.135.124.187,10.0.1.131,david,file access,SSH,India,India,Device-14,Windows 10,Blocked,Low,0,No,CVE-2023-1234,9.9,WebServer,Sales,file access blocked low,,,
EVT01014,2025-08-04 12:25:00,12.21.113.71,10.0.1.191,alex,file access,SSH,India,India,Device-159,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,6.6,Firewall,HR,file access blocked medium,,,
EVT01015,2025-08-04 12:30:00,18.251.9.114,10.0.8.106,david,port scan,SMB,India,India,Device-121,Windows 10,Detected,Medium,0,No,CVE-2023-1234,7.8,WebServer,Sales,port scan detected medium,,,
EVT01016,2025-08-04 12:35:00,7.24.87.132,10.0.1.176,admin,failed login,SMB,India,India,Device-118,Windows 11,Failed,High,8,No,CVE-2023-1234,5.8,Finance-PC-02,Finance,failed login failed high,T1110,Brute Force,Credential Access
EVT01017,2025-08-04 12:40:00,139.63.210.189,10.0.0.138,root,port scan,SMB,India,India,Device-174,Linux,Detected,Medium,0,No,CVE-2023-1234,5.8,Finance-PC-02,IT,port scan detected medium,,,
EVT01018,2025-08-04 12:45:00,217.134.225.130,10.0.1.243,root,sql injection attempt,SSH,India,India,Device-161,Linux,Blocked,Critical,0,No,CVE-2024-1045,6.5,HR-PC-01,IT,sql injection attempt blocked critical,,,
EVT01019,2025-08-04 12:50:00,18.91.186.138,10.0.4.232,david,file access,SSH,India,India,Device-136,Linux,Blocked,Medium,0,No,CVE-2023-1234,2.8,Finance-PC-02,IT,file access blocked medium,,,
EVT01020,2025-08-04 12:55:00,55.195.130.52,10.0.0.93,alex,port scan,SSH,India,India,Device-106,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,1.7,HR-PC-01,Sales,port scan blocked medium,,,
EVT01021,2025-08-04 13:00:00,148.118.175.246,10.0.1.202,alice,brute force,HTTPS,India,India,Device-148,Windows 11,Blocked,High,3,No,,6.7,Firewall,Sales,brute force blocked high,,,
EVT01022,2025-08-04 13:05:00,4.172.136.70,10.0.1.73,alice,file access,HTTPS,India,India,Device-87,Windows 10,Failed,Medium,0,No,CVE-2023-1234,9.5,WebServer,HR,file access failed medium,T1110,Brute Force,Credential Access
EVT01023,2025-08-04 13:10:00,145.207.163.34,10.0.3.129,john,port scan,HTTP,India,India,Device-18,Windows 11,Success,Low,0,No,CVE-2023-1234,4.7,WebServer,Sales,port scan success low,,,
EVT01024,2025-08-04 13:15:00,192.60.2.66,10.0.2.57,david,privilege escalation,SMB,India,India,Device-63,Linux,Success,High,0,No,CVE-2024-2201,1.6,WebServer,Sales,privilege escalation success high,,,
EVT01025,2025-08-04 13:20:00,92.216.147.232,10.0.6.23,admin,brute force,SSH,India,India,Device-16,Linux,Detected,Critical,16,No,CVE-2024-2201,1.4,Finance-PC-02,IT,brute force detected critical,,,
EVT01026,2025-08-04 13:25:00,134.24.92.163,10.0.3.160,root,privilege escalation,TCP,India,India,Device-111,Windows 10,Detected,Critical,0,No,CVE-2023-1234,5.6,Finance-PC-02,Sales,privilege escalation detected critical,,,
EVT01027,2025-08-04 13:30:00,30.220.176.7,10.0.2.53,john,file access,HTTPS,India,India,Device-45,Windows 10,Success,Medium,0,No,CVE-2023-1234,6.3,Finance-PC-02,Finance,file access success medium,,,
EVT01028,2025-08-04 13:35:00,54.202.136.95,10.0.3.34,root,privilege escalation,TCP,India,India,Device-12,Windows 11,Blocked,High,0,No,CVE-2023-1234,3.9,Firewall,HR,privilege escalation blocked high,,,
EVT01029,2025-08-04 13:40:00,3.0.197.197,10.0.10.23,alice,failed login,HTTP,India,India,Device-94,Windows 11,Failed,High,10,No,CVE-2024-2201,3.2,Database-01,Finance,failed login failed high,T1110,Brute Force,Credential Access
EVT01030,2025-08-04 13:45:00,6.116.40.136,10.0.7.217,alice,port scan,SSH,India,India,Device-86,Windows 10,Success,Medium,0,No,,6.5,Finance-PC-02,HR,port scan success medium,,,
EVT01031,2025-08-04 13:50:00,74.20.205.148,10.0.5.68,alex,failed login,SSH,India,India,Device-65,Windows 10,Success,High,20,No,,9.2,Finance-PC-02,Finance,failed login success high,T1110,Brute Force,Credential Access
EVT01032,2025-08-04 13:55:00,58.250.190.155,10.0.8.248,root,privilege escalation,SMB,India,India,Device-85,Windows 11,Success,High,0,No,,0.8,WebServer,HR,privilege escalation success high,,,
EVT01033,2025-08-04 14:00:00,127.199.90.177,10.0.10.169,admin,file access,SSH,India,India,Device-140,Windows 11,Blocked,Medium,0,No,,3.9,WebServer,Finance,file access blocked medium,,,
EVT01034,2025-08-04 14:05:00,163.131.52.110,10.0.5.144,alex,port scan,HTTP,India,India,Device-56,Windows 11,Success,Low,0,No,CVE-2024-2201,4.5,HR-PC-01,IT,port scan success low,,,
EVT01035,2025-08-04 14:10:00,193.85.213.173,10.0.0.68,admin,privilege escalation,SMB,India,India,Device-58,Windows 11,Blocked,High,0,No,CVE-2023-1234,8.8,HR-PC-01,HR,privilege escalation blocked high,,,
EVT01036,2025-08-04 14:15:00,158.220.35.53,10.0.5.62,root,port scan,HTTPS,India,India,Device-107,Linux,Failed,Medium,0,No,CVE-2024-2201,9.8,Database-01,Finance,port scan failed medium,T1110,Brute Force,Credential Access
EVT01037,2025-08-04 14:20:00,24.203.68.154,10.0.5.76,admin,sql injection attempt,HTTP,India,India,Device-102,Windows 10,Failed,Critical,0,No,CVE-2024-1045,1.2,WebServer,HR,sql injection attempt failed critical,T1110,Brute Force,Credential Access
EVT01038,2025-08-04 14:25:00,170.243.91.222,10.0.6.188,alex,privilege escalation,TCP,India,India,Device-104,Windows 11,Detected,High,0,No,,1.1,HR-PC-01,Finance,privilege escalation detected high,,,
EVT01039,2025-08-04 14:30:00,40.157.250.212,10.0.10.179,john,malware detection,TCP,India,India,Device-173,Windows 11,Detected,High,0,Yes,CVE-2023-1234,7.6,Database-01,Sales,malware detection detected high,,,
EVT01040,2025-08-04 14:35:00,16.132.166.111,10.0.4.50,alex,failed login,TCP,India,India,Device-104,Windows 10,Failed,High,17,No,CVE-2024-2201,0.2,HR-PC-01,HR,failed login failed high,T1110,Brute Force,Credential Access
EVT01041,2025-08-04 14:40:00,10.100.32.66,10.0.1.18,admin,failed login,SMB,India,India,Device-106,Windows 10,Failed,High,10,No,CVE-2024-2201,8.8,Finance-PC-02,Finance,failed login failed high,T1110,Brute Force,Credential Access
EVT01042,2025-08-04 14:45:00,185.181.103.116,10.0.7.63,alex,file access,TCP,India,India,Device-186,Windows 10,Failed,Medium,0,No,CVE-2024-1045,7.9,WebServer,Finance,file access failed medium,T1110,Brute Force,Credential Access
EVT01043,2025-08-04 14:50:00,4.125.154.190,10.0.7.134,alex,brute force,SMB,India,India,Device-137,Linux,Detected,Critical,19,No,,6.4,Database-01,Finance,brute force detected critical,,,
EVT01044,2025-08-04 14:55:00,140.24.137.61,10.0.0.217,admin,usb device connected,TCP,India,India,Device-180,Linux,Detected,Medium,0,No,CVE-2023-1234,8.3,Database-01,Finance,usb device connected detected medium,,,
EVT01045,2025-08-04 15:00:00,65.219.124.58,10.0.5.246,john,failed login,SMB,India,India,Device-133,Windows 10,Failed,High,19,No,,6.9,Database-01,Finance,failed login failed high,T1110,Brute Force,Credential Access
EVT01046,2025-08-04 15:05:00,195.15.246.1,10.0.0.240,root,usb device connected,HTTPS,India,India,Device-47,Windows 10,Success,Medium,0,No,CVE-2024-2201,2.0,HR-PC-01,Sales,usb device connected success medium,,,
EVT01047,2025-08-04 15:10:00,6.46.154.130,10.0.3.48,john,login success,HTTPS,India,India,Device-135,Linux,Failed,Low,15,No,CVE-2023-1234,1.8,WebServer,Finance,login success failed low,T1110,Brute Force,Credential Access
EVT01048,2025-08-04 15:15:00,61.4.33.11,10.0.0.47,alice,phishing email,SSH,India,India,Device-69,Windows 11,Success,Medium,0,No,,4.5,WebServer,Finance,phishing email success medium,,,
EVT01049,2025-08-04 15:20:00,27.197.125.116,10.0.9.79,alex,login success,TCP,India,India,Device-50,Linux,Failed,Low,6,No,CVE-2023-1234,0.0,HR-PC-01,HR,login success failed low,T1110,Brute Force,Credential Access
EVT01050,2025-08-04 15:25:00,196.240.140.105,10.0.5.181,alice,port scan,SSH,India,India,Device-145,Windows 10,Detected,Low,0,No,CVE-2024-1045,0.9,Database-01,IT,port scan detected low,,,
EVT01051,2025-08-04 15:30:00,110.211.123.237,10.0.6.169,david,login success,SSH,India,India,Device-26,Linux,Detected,Low,8,No,CVE-2023-1234,4.7,HR-PC-01,HR,login success detected low,T1110,Brute Force,Credential Access
EVT01052,2025-08-04 15:35:00,127.254.35.236,10.0.9.82,john,file access,HTTP,India,India,Device-144,Windows 11,Detected,Low,0,No,CVE-2024-1045,2.5,HR-PC-01,Sales,file access detected low,,,
EVT01053,2025-08-04 15:40:00,124.226.174.49,10.0.0.147,alice,sql injection attempt,SMB,India,India,Device-31,Windows 10,Blocked,Critical,0,No,CVE-2024-1045,6.7,Firewall,IT,sql injection attempt blocked critical,,,
EVT01054,2025-08-04 15:45:00,30.143.172.204,10.0.0.117,alice,login success,SMB,India,India,Device-39,Windows 10,Detected,Low,12,No,CVE-2024-1045,0.5,Database-01,HR,login success detected low,T1110,Brute Force,Credential Access
EVT01055,2025-08-04 15:50:00,159.5.100.248,10.0.8.144,david,file access,HTTPS,India,India,Device-3,Windows 11,Failed,Medium,0,No,CVE-2023-1234,3.6,Database-01,Sales,file access failed medium,T1110,Brute Force,Credential Access
EVT01056,2025-08-04 15:55:00,12.77.232.40,10.0.5.204,john,port scan,HTTP,India,India,Device-158,Windows 10,Blocked,Low,0,No,,1.2,Firewall,HR,port scan blocked low,,,
EVT01057,2025-08-04 16:00:00,65.226.143.35,10.0.8.102,alex,login success,SMB,India,India,Device-109,Linux,Failed,Low,16,No,CVE-2024-1045,1.8,HR-PC-01,Finance,login success failed low,T1110,Brute Force,Credential Access
EVT01058,2025-08-04 16:05:00,73.44.182.40,10.0.2.248,admin,malware detection,TCP,India,India,Device-135,Linux,Failed,Critical,0,Yes,,7.6,WebServer,Sales,malware detection failed critical,T1110,Brute Force,Credential Access
EVT01059,2025-08-04 16:10:00,14.41.73.63,10.0.7.121,root,port scan,SSH,India,India,Device-138,Windows 11,Failed,Medium,0,No,CVE-2023-1234,7.5,WebServer,Finance,port scan failed medium,T1110,Brute Force,Credential Access
EVT01060,2025-08-04 16:15:00,103.172.17.11,10.0.1.192,john,privilege escalation,TCP,India,India,Device-5,Windows 11,Detected,High,0,No,,7.6,WebServer,Sales,privilege escalation detected high,,,
EVT01061,2025-08-04 16:20:00,110.33.229.181,10.0.10.135,john,phishing email,TCP,India,India,Device-32,Windows 11,Blocked,Low,0,No,CVE-2024-1045,2.7,WebServer,HR,phishing email blocked low,,,
EVT01062,2025-08-04 16:25:00,102.177.129.137,10.0.1.242,david,malware detection,SMB,India,India,Device-41,Windows 10,Blocked,High,0,Yes,CVE-2023-1234,6.0,Firewall,IT,malware detection blocked high,,,
EVT01063,2025-08-04 16:30:00,33.189.87.224,10.0.5.105,david,phishing email,SMB,India,India,Device-3,Windows 10,Blocked,Low,0,No,CVE-2024-2201,1.9,Finance-PC-02,HR,phishing email blocked low,,,
EVT01064,2025-08-04 16:35:00,23.156.2.177,10.0.10.79,david,sql injection attempt,TCP,India,India,Device-46,Windows 11,Detected,High,0,No,CVE-2024-1045,2.4,HR-PC-01,IT,sql injection attempt detected high,,,
EVT01065,2025-08-04 16:40:00,12.27.224.113,10.0.4.198,john,malware detection,SMB,India,India,Device-80,Windows 10,Blocked,High,0,Yes,,1.5,WebServer,Finance,malware detection blocked high,,,
