incident_id,correlation_id,event_ids,event_count,threat_type,risk_score,risk_class,priority,priority_rank,asset_id,asset_name,criticality,affected_user,source_ip,destination_ip,mitre_technique,technique_name,tactic,ioc_match,ioc_type,threat_actor,cvss_score,cve_id,status,created_at
INC-0605,,EVT00471,1,Login Success,36.1,Medium,Medium,4,AST004,Firewall,Critical,david,125.53.96.100,10.0.9.135,nan,nan,nan,False,nan,nan,2.2,CVE-2023-1234,Open,2026-09-05T15:46:29.881546+00:00
INC-0606,,EVT00497,1,Privilege Escalation,18.75,Low,Low,5,AST001,HR-PC-01,Medium,alice,41.210.128.91,10.0.4.83,nan,nan,nan,False,nan,nan,6.0,nan,Open,2026-09-05T15:46:29.881546+00:00
INC-0607,,EVT00511,1,Login Success,31.25,Medium,Medium,4,AST004,Firewall,Critical,admin,177.97.180.51,10.0.1.179,nan,nan,nan,False,nan,nan,6.7,nan,Open,2026-09-05T15:46:29.881546+00:00
INC-0608,,EVT00533,1,Port Scan,46.25,Moderate,Moderate,3,AST004,Firewall,Critical,alice,9.66.78.150,10.0.0.133,nan,nan,nan,False,nan,nan,8.7,CVE-2024-2201,Open,2026-09-05T15:46:29.881546+00:00
INC-0609,,EVT00536,1,SQL Injection Attempt,45.25,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,66.97.83.87,10.0.4.221,nan,nan,nan,False,nan,nan,8.5,CVE-2024-1045,Open,2026-09-05T15:46:29.881546+00:00
INC-0610,,EVT00548,1,Port Scan,52.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,167.36.40.52,10.0.9.112,nan,nan,nan,False,nan,nan,9.9,CVE-2023-1234,Open,2026-09-05T15:46:29.881546+00:00
INC-0611,,EVT00550,1,Malware Detection,62.35,High,High,2,AST004,Firewall,Critical,alice,187.115.14.107,10.0.1.215,nan,nan,nan,False,nan,nan,2.8,CVE-2023-1234,Open,2026-09-05T15:46:29.881546+00:00
INC-0612,,EVT00557,1,Port Scan,46.25,Moderate,Moderate,3,AST003,WebServer,High,john,192.111.187.163,10.0.6.44,nan,nan,nan,False,nan,nan,8.8,nan,Open,2026-09-05T15:46:29.881546+00:00
INC-0613,,EVT00562,1,Brute Force,71.5,High,High,2,AST004,Firewall,Critical,alice,34.25.195.194,10.0.2.34,nan,nan,nan,False,nan,nan,3.8,CVE-2024-1045,Open,2026-09-05T15:46:29.881546+00:00
INC-0614,,EVT00567,1,USB Device Connected,37.35,Medium,Medium,4,AST005,Database-01,Critical,david,119.182.173.156,10.0.10.119,nan,nan,nan,False,nan,nan,4.9,CVE-2023-1234,Open,2026-09-05T15:46:29.881546+00:00
INC-0615,,EVT00583,1,File Access,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,204.15.84.226,10.0.3.157,nan,nan,nan,False,nan,nan,0.4,CVE-2024-2201,Open,2026-09-05T15:46:29.881546+00:00
INC-0616,,EVT00592,1,Port Scan,31.1,Medium,Medium,4,AST003,WebServer,High,admin,10.33.157.165,10.0.1.160,nan,nan,nan,False,nan,nan,1.6,CVE-2023-1234,Open,2026-09-05T15:46:29.882546+00:00
INC-0617,,EVT00614,1,Failed Login,33.75,Medium,Medium,4,AST005,Database-01,Critical,root,99.115.42.122,10.0.2.46,T1110,Brute Force,Credential Access,False,nan,nan,7.6,nan,Open,2026-09-05T15:46:29.882546+00:00
INC-0618,,EVT00619,1,Malware Detection,57.35,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,117.142.195.77,10.0.1.237,nan,nan,nan,False,nan,nan,2.6,CVE-2023-1234,Open,2026-09-05T15:46:29.882546+00:00
INC-0619,,EVT00627,1,Phishing Email,46.1,Moderate,Moderate,3,AST003,WebServer,High,admin,38.113.199.3,10.0.5.98,nan,nan,nan,False,nan,nan,2.4,CVE-2023-1234,Open,2026-09-05T15:46:29.882546+00:00
INC-0620,,EVT00629,1,Port Scan,51.25,Moderate,Moderate,3,AST005,Database-01,Critical,root,207.142.98.53,10.0.2.212,nan,nan,nan,False,nan,nan,7.5,nan,Open,2026-09-05T15:46:29.882546+00:00
INC-0621,,EVT00635,1,Login Success,56.25,Moderate,Moderate,3,AST004,Firewall,Critical,admin,91.93.170.222,10.0.7.84,nan,nan,nan,False,nan,nan,8.0,nan,Open,2026-09-05T15:46:29.882546+00:00
INC-0622,,EVT00647,1,SQL Injection Attempt,70.25,High,High,2,AST004,Firewall,Critical,david,187.212.101.71,10.0.9.103,nan,nan,nan,False,nan,nan,8.2,CVE-2024-1045,Open,2026-09-05T15:46:29.882546+00:00
INC-0623,,EVT00674,1,Brute Force,67.5,High,High,2,AST005,Database-01,Critical,admin,86.236.96.19,10.0.9.119,nan,nan,nan,False,nan,nan,1.2,CVE-2024-2201,Open,2026-09-05T15:46:29.882546+00:00
INC-0624,,EVT00679,1,Login Success,62.5,High,High,2,AST003,WebServer,High,david,57.202.8.219,10.0.6.127,nan,nan,nan,False,nan,nan,0.9,CVE-2024-2201,Open,2026-09-05T15:46:29.882546+00:00
INC-0625,,EVT00685,1,Privilege Escalation,51.1,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,53.107.229.209,10.0.3.133,nan,nan,nan,False,nan,nan,1.7,CVE-2023-1234,Open,2026-09-05T15:46:29.882546+00:00
INC-0626,,EVT00699,1,Malware Detection,67.5,High,High,2,AST003,WebServer,High,alex,78.233.51.4,10.0.2.213,nan,nan,nan,False,nan,nan,7.8,CVE-2024-2201,Open,2026-09-05T15:46:29.882546+00:00
INC-0627,,EVT00705,1,Port Scan,41.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,183.30.115.77,10.0.5.249,nan,nan,nan,False,nan,nan,8.3,nan,Open,2026-09-05T15:46:29.882546+00:00
INC-0628,,EVT00722,1,Login Success,50.0,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,164.208.227.30,10.0.0.5,nan,nan,nan,False,nan,nan,1.6,CVE-2024-2201,Open,2026-09-05T15:46:29.882546+00:00
INC-0629,,EVT00730,1,USB Device Connected,56.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,110.208.214.196,10.0.6.100,nan,nan,nan,False,nan,nan,0.7,CVE-2024-1045,Open,2026-09-05T15:46:29.883545+00:00
INC-0630,,EVT00752,1,USB Device Connected,27.35,Medium,Medium,4,AST001,HR-PC-01,Medium,david,13.193.144.233,10.0.2.44,nan,nan,nan,False,nan,nan,4.7,CVE-2023-1234,Open,2026-09-05T15:46:29.883545+00:00
INC-0631,,EVT00765,1,Phishing Email,67.75,High,High,2,AST002,Finance-PC-02,High,alex,75.85.236.35,10.0.2.189,nan,nan,nan,False,nan,nan,9.9,CVE-2024-1045,Open,2026-09-05T15:46:29.883545+00:00
INC-0632,,EVT00777,1,Phishing Email,41.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,200.175.59.51,10.0.10.34,nan,nan,nan,False,nan,nan,8.4,nan,Open,2026-09-05T15:46:29.883545+00:00
INC-0633,,EVT00791,1,Phishing Email,68.75,High,High,2,AST005,Database-01,Critical,alice,73.33.75.220,10.0.5.196,nan,nan,nan,False,nan,nan,9.2,CVE-2024-2201,Open,2026-09-05T15:46:29.883545+00:00
INC-0634,,EVT00801,1,USB Device Connected,51.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,141.27.127.11,10.0.9.129,nan,nan,nan,False,nan,nan,2.3,CVE-2024-1045,Open,2026-09-05T15:46:29.883545+00:00
INC-0635,,EVT00812,1,SQL Injection Attempt,27.35,Medium,Medium,4,AST001,HR-PC-01,Medium,david,47.199.132.72,10.0.5.168,nan,nan,nan,False,nan,nan,6.9,CVE-2023-1234,Open,2026-09-05T15:46:29.883545+00:00
INC-0636,,EVT00817,1,File Access,56.5,Moderate,Moderate,3,AST003,WebServer,High,john,133.148.8.72,10.0.0.72,nan,nan,nan,False,nan,nan,3.7,CVE-2024-1045,Open,2026-09-05T15:46:29.883545+00:00
INC-0637,,EVT00821,1,Privilege Escalation,32.5,Medium,Medium,4,AST001,HR-PC-01,Medium,john,163.149.232.33,10.0.10.208,nan,nan,nan,False,nan,nan,3.1,CVE-2024-2201,Open,2026-09-05T15:46:29.883545+00:00
INC-0638,,EVT00827,1,Login Success,48.6,Moderate,Moderate,3,AST002,Finance-PC-02,High,alice,187.129.27.64,10.0.0.138,nan,nan,nan,False,nan,nan,1.4,CVE-2023-1234,Open,2026-09-05T15:46:29.883545+00:00
INC-0639,,EVT00834,1,SQL Injection Attempt,61.25,High,High,2,AST002,Finance-PC-02,High,alex,72.93.80.173,10.0.10.209,nan,nan,nan,False,nan,nan,7.2,CVE-2024-2201,Open,2026-09-05T15:46:29.883545+00:00
INC-0640,,EVT00844,1,USB Device Connected,53.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,182.121.137.192,10.0.0.70,nan,nan,nan,False,nan,nan,6.9,CVE-2024-2201,Open,2026-09-05T15:46:29.883545+00:00
INC-0641,,EVT00845,1,File Access,37.75,Medium,Medium,4,AST001,HR-PC-01,Medium,john,184.137.104.228,10.0.2.175,nan,nan,nan,False,nan,nan,6.5,CVE-2024-1045,Open,2026-09-05T15:46:29.883545+00:00
INC-0642,,EVT00852,1,File Access,32.5,Medium,Medium,4,AST001,HR-PC-01,Medium,alex,201.61.224.33,10.0.0.20,nan,nan,nan,False,nan,nan,1.8,nan,Open,2026-09-05T15:46:29.883545+00:00
INC-0643,,EVT00866,1,Malware Detection,64.0,High,High,2,AST001,HR-PC-01,Medium,root,47.165.246.6,10.0.7.235,nan,nan,nan,False,nan,nan,4.4,CVE-2024-1045,Open,2026-09-05T15:46:29.884544+00:00
INC-0644,,EVT00868,1,Privilege Escalation,43.75,Moderate,Moderate,3,AST003,WebServer,High,admin,134.78.59.58,10.0.10.132,nan,nan,nan,False,nan,nan,5.7,nan,Open,2026-09-05T15:46:29.884544+00:00
INC-0645,,EVT00891,1,SQL Injection Attempt,50.25,Moderate,Moderate,3,AST005,Database-01,Critical,david,78.64.120.224,10.0.5.18,nan,nan,nan,False,nan,nan,7.8,CVE-2024-1045,Open,2026-09-05T15:46:29.884544+00:00
INC-0646,,EVT00901,1,Port Scan,51.1,Moderate,Moderate,3,AST005,Database-01,Critical,alice,48.187.153.40,10.0.3.4,nan,nan,nan,False,nan,nan,3.8,CVE-2023-1234,Open,2026-09-05T15:46:29.884544+00:00
INC-0647,,EVT00912,1,File Access,32.35,Medium,Medium,4,AST003,WebServer,High,admin,46.238.142.180,10.0.2.243,nan,nan,nan,False,nan,nan,4.0,CVE-2023-1234,Open,2026-09-05T15:46:29.884544+00:00
INC-0648,,EVT00940,1,Brute Force,51.25,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,33.149.115.110,10.0.10.98,nan,nan,nan,False,nan,nan,7.5,nan,Open,2026-09-05T15:46:29.884544+00:00
INC-0649,,EVT00954,1,Login Success,63.75,High,High,2,AST001,HR-PC-01,Medium,john,6.50.81.60,10.0.9.10,nan,nan,nan,False,nan,nan,9.1,CVE-2024-2201,Open,2026-09-05T15:46:29.884544+00:00
INC-0650,,EVT00969,1,File Access,46.5,Moderate,Moderate,3,AST005,Database-01,Critical,root,103.255.253.183,10.0.2.68,nan,nan,nan,False,nan,nan,3.0,CVE-2024-1045,Open,2026-09-05T15:46:29.884544+00:00
INC-0651,,EVT00971,1,Phishing Email,61.25,High,High,2,AST003,WebServer,High,john,164.196.43.113,10.0.5.213,nan,nan,nan,False,nan,nan,7.0,CVE-2024-2201,Open,2026-09-05T15:46:29.884544+00:00
INC-0652,,EVT00984,1,Malware Detection,53.75,Moderate,Moderate,3,AST005,Database-01,Critical,root,94.8.165.134,10.0.10.230,nan,nan,nan,False,nan,nan,3.7,nan,Open,2026-09-05T15:46:29.884544+00:00
INC-0653,,EVT00990,1,Brute Force,51.1,Moderate,Moderate,3,AST003,WebServer,High,john,56.248.214.242,10.0.2.80,nan,nan,nan,False,nan,nan,0.4,CVE-2023-1234,Open,2026-09-05T15:46:29.884544+00:00
INC-0654,,EVT01021,1,Brute Force,48.75,Moderate,Moderate,3,AST004,Firewall,Critical,alice,148.118.175.246,10.0.1.202,nan,nan,nan,False,nan,nan,6.7,nan,Open,2026-09-05T15:46:29.884544+00:00
INC-0655,,EVT01041,1,Failed Login,43.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,10.100.32.66,10.0.1.18,T1110,Brute Force,Credential Access,False,nan,nan,8.8,CVE-2024-2201,Open,2026-09-05T15:46:29.884544+00:00
INC-0656,,EVT01058,1,Malware Detection,52.5,Moderate,Moderate,3,AST003,WebServer,High,admin,73.44.182.40,10.0.2.248,nan,nan,nan,False,nan,nan,7.6,nan,Open,2026-09-05T15:46:29.885544+00:00
INC-0657,,EVT01063,1,Phishing Email,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,david,33.189.87.224,10.0.5.105,nan,nan,nan,False,nan,nan,1.9,CVE-2024-2201,Open,2026-09-05T15:46:29.885544+00:00
INC-0658,,EVT01064,1,SQL Injection Attempt,36.5,Medium,Medium,4,AST001,HR-PC-01,Medium,david,23.156.2.177,10.0.10.79,nan,nan,nan,False,nan,nan,2.4,CVE-2024-1045,Open,2026-09-05T15:46:29.885544+00:00
INC-0659,,EVT01072,1,Phishing Email,41.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,155.160.140.16,10.0.10.194,nan,nan,nan,False,nan,nan,8.8,nan,Open,2026-09-05T15:46:29.885544+00:00
INC-0660,,EVT01073,1,Brute Force,66.25,High,High,2,AST003,WebServer,High,david,90.208.125.76,10.0.10.236,nan,nan,nan,False,nan,nan,8.5,CVE-2024-2201,Open,2026-09-05T15:46:29.885544+00:00
INC-0661,,EVT01092,1,Privilege Escalation,42.5,Moderate,Moderate,3,AST004,Firewall,Critical,david,222.126.245.99,10.0.2.98,nan,nan,nan,False,nan,nan,2.8,CVE-2024-2201,Open,2026-09-05T15:46:29.885544+00:00
INC-0662,,EVT01093,1,Malware Detection,70.0,High,High,2,AST005,Database-01,Critical,david,1.79.23.133,10.0.10.102,nan,nan,nan,False,nan,nan,5.3,CVE-2024-2201,Open,2026-09-05T15:46:29.885544+00:00
INC-0663,,EVT01101,1,SQL Injection Attempt,45.25,Moderate,Moderate,3,AST003,WebServer,High,john,38.242.246.62,10.0.7.213,nan,nan,nan,False,nan,nan,7.4,CVE-2024-1045,Open,2026-09-05T15:46:29.885544+00:00
INC-0664,,EVT01104,1,Failed Login,56.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,217.117.121.113,10.0.7.78,T1110,Brute Force,Credential Access,False,nan,nan,7.0,CVE-2024-2201,Open,2026-09-05T15:46:29.885544+00:00
INC-0665,,EVT01113,1,SQL Injection Attempt,27.5,Medium,Medium,4,AST004,Firewall,Critical,admin,140.153.39.56,10.0.9.124,nan,nan,nan,False,nan,nan,2.5,nan,Open,2026-09-05T15:46:29.885544+00:00
INC-0666,,EVT01158,1,Login Success,52.5,Moderate,Moderate,3,AST004,Firewall,Critical,admin,114.7.157.151,10.0.1.202,nan,nan,nan,False,nan,nan,2.8,nan,Open,2026-09-05T15:46:29.885544+00:00
INC-0667,,EVT01160,1,Malware Detection,52.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,30.74.230.162,10.0.7.34,nan,nan,nan,False,nan,nan,3.1,CVE-2023-1234,Open,2026-09-05T15:46:29.885544+00:00
INC-0668,,EVT01180,1,Privilege Escalation,33.75,Medium,Medium,4,AST004,Firewall,Critical,root,205.37.46.131,10.0.10.129,nan,nan,nan,False,nan,nan,9.0,nan,Open,2026-09-05T15:46:29.885544+00:00
INC-0669,,EVT01182,1,USB Device Connected,47.35,Moderate,Moderate,3,AST003,WebServer,High,david,177.208.233.24,10.0.9.132,nan,nan,nan,False,nan,nan,5.4,CVE-2023-1234,Open,2026-09-05T15:46:29.885544+00:00
INC-0670,,EVT01230,1,File Access,39.85,Medium,Medium,4,AST005,Database-01,Critical,david,18.77.137.246,10.0.0.86,nan,nan,nan,False,nan,nan,8.9,CVE-2023-1234,Open,2026-09-05T15:46:29.886555+00:00
INC-0671,,EVT01231,1,Phishing Email,51.1,Moderate,Moderate,3,AST004,Firewall,Critical,alex,115.235.113.136,10.0.3.76,nan,nan,nan,False,nan,nan,1.8,CVE-2023-1234,Open,2026-09-05T15:46:29.886555+00:00
INC-0672,,EVT01236,1,Login Success,62.5,High,High,2,AST002,Finance-PC-02,High,alex,162.143.79.126,10.0.4.199,nan,nan,nan,False,nan,nan,2.0,CVE-2024-2201,Open,2026-09-05T15:46:29.886555+00:00
INC-0673,,EVT01241,1,Brute Force,42.5,Moderate,Moderate,3,AST003,WebServer,High,david,6.211.20.80,10.0.4.105,nan,nan,nan,False,nan,nan,0.2,nan,Open,2026-09-05T15:46:29.886555+00:00
INC-0674,,EVT01250,1,Login Success,71.5,High,High,2,AST005,Database-01,Critical,admin,192.93.156.14,10.0.6.76,nan,nan,nan,False,nan,nan,1.9,CVE-2024-1045,Open,2026-09-05T15:46:29.886555+00:00
INC-0675,,EVT01252,1,File Access,37.5,Medium,Medium,4,AST003,WebServer,High,david,220.56.66.26,10.0.7.58,nan,nan,nan,False,nan,nan,2.5,CVE-2024-2201,Open,2026-09-05T15:46:29.886555+00:00
INC-0676,,EVT01277,1,SQL Injection Attempt,52.75,Moderate,Moderate,3,AST005,Database-01,Critical,root,25.251.238.175,10.0.7.183,nan,nan,nan,False,nan,nan,9.2,CVE-2024-1045,Open,2026-09-05T15:46:29.886555+00:00
INC-0677,,EVT01284,1,Brute Force,53.75,Moderate,Moderate,3,AST004,Firewall,Critical,alice,195.28.100.194,10.0.1.216,nan,nan,nan,False,nan,nan,6.0,nan,Open,2026-09-05T15:46:29.886555+00:00
INC-0678,,EVT01294,1,USB Device Connected,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,188.30.94.116,10.0.1.206,nan,nan,nan,False,nan,nan,2.0,CVE-2024-2201,Open,2026-09-05T15:46:29.886555+00:00
INC-0679,,EVT01323,1,Brute Force,51.1,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,202.183.96.48,10.0.0.188,nan,nan,nan,False,nan,nan,3.8,CVE-2023-1234,Open,2026-09-05T15:46:29.886555+00:00
INC-0680,,EVT01328,1,Failed Login,62.75,High,High,2,AST003,WebServer,High,david,156.119.162.65,10.0.4.87,T1110,Brute Force,Credential Access,False,nan,nan,5.8,CVE-2024-1045,Open,2026-09-05T15:46:29.886555+00:00
INC-0681,,EVT01337,1,Phishing Email,52.5,Moderate,Moderate,3,AST003,WebServer,High,alex,145.63.165.241,10.0.2.147,nan,nan,nan,False,nan,nan,0.4,CVE-2024-2201,Open,2026-09-05T15:46:29.886555+00:00
INC-0682,,EVT01347,1,Failed Login,32.35,Medium,Medium,4,AST001,HR-PC-01,Medium,root,41.235.104.73,10.0.0.202,T1110,Brute Force,Credential Access,False,nan,nan,4.3,CVE-2023-1234,Open,2026-09-05T15:46:29.887553+00:00
INC-0683,,EVT01367,1,Login Success,56.25,Moderate,Moderate,3,AST004,Firewall,Critical,admin,99.4.131.159,10.0.1.249,nan,nan,nan,False,nan,nan,8.5,nan,Open,2026-09-05T15:46:29.887553+00:00
INC-0684,,EVT01372,1,Privilege Escalation,67.75,High,High,2,AST002,Finance-PC-02,High,admin,78.147.89.24,10.0.0.61,nan,nan,nan,False,nan,nan,9.3,CVE-2024-1045,Open,2026-09-05T15:46:29.887553+00:00
INC-0685,,EVT01377,1,File Access,41.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,38.189.221.28,10.0.2.114,nan,nan,nan,False,nan,nan,7.3,nan,Open,2026-09-05T15:46:29.887553+00:00
INC-0686,,EVT01389,1,USB Device Connected,33.75,Medium,Medium,4,AST001,HR-PC-01,Medium,root,94.158.113.126,10.0.2.164,nan,nan,nan,False,nan,nan,6.5,nan,Open,2026-09-05T15:46:29.887553+00:00
INC-0687,,EVT01398,1,Phishing Email,67.75,High,High,2,AST002,Finance-PC-02,High,john,125.210.239.125,10.0.1.136,nan,nan,nan,False,nan,nan,9.9,CVE-2024-1045,Open,2026-09-05T15:46:29.887553+00:00
INC-0688,,EVT01401,1,Login Success,41.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,91.38.52.112,10.0.10.60,nan,nan,nan,False,nan,nan,8.5,nan,Open,2026-09-05T15:46:29.887553+00:00
INC-0689,,EVT01405,1,Brute Force,63.75,High,High,2,AST002,Finance-PC-02,High,admin,152.169.217.210,10.0.10.115,nan,nan,nan,False,nan,nan,5.0,CVE-2024-2201,Open,2026-09-05T15:46:29.887553+00:00
INC-0690,,EVT01410,1,Malware Detection,66.5,High,High,2,AST001,HR-PC-01,Medium,root,137.157.88.130,10.0.4.49,nan,nan,nan,False,nan,nan,8.4,CVE-2024-1045,Open,2026-09-05T15:46:29.887553+00:00
INC-0691,,EVT01456,1,Privilege Escalation,36.1,Medium,Medium,4,AST004,Firewall,Critical,alex,50.224.127.120,10.0.4.209,nan,nan,nan,False,nan,nan,3.1,CVE-2023-1234,Open,2026-09-05T15:46:29.887553+00:00
INC-0692,,EVT01473,1,File Access,41.25,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,152.199.146.184,10.0.6.149,nan,nan,nan,False,nan,nan,8.4,CVE-2024-2201,Open,2026-09-05T15:46:29.887553+00:00
INC-0693,,EVT01489,1,Malware Detection,63.75,High,High,2,AST003,WebServer,High,alex,178.168.219.14,10.0.8.166,nan,nan,nan,False,nan,nan,1.8,CVE-2024-2201,Open,2026-09-05T15:46:29.887553+00:00
INC-0694,,EVT01490,1,Failed Login,46.25,Moderate,Moderate,3,AST005,Database-01,Critical,root,37.239.162.190,10.0.1.57,T1110,Brute Force,Credential Access,False,nan,nan,7.3,CVE-2024-2201,Open,2026-09-05T15:46:29.887553+00:00
INC-0695,,EVT01525,1,Login Success,53.75,Moderate,Moderate,3,AST005,Database-01,Critical,alice,142.221.253.16,10.0.6.157,nan,nan,nan,False,nan,nan,9.0,nan,Open,2026-09-05T15:46:29.887553+00:00
INC-0696,,EVT01538,1,Privilege Escalation,67.75,High,High,2,AST003,WebServer,High,alex,42.129.254.97,10.0.3.121,nan,nan,nan,False,nan,nan,9.7,CVE-2024-1045,Open,2026-09-05T15:46:29.888564+00:00
INC-0697,,EVT01561,1,SQL Injection Attempt,41.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,170.42.250.9,10.0.5.142,nan,nan,nan,False,nan,nan,8.6,nan,Open,2026-09-05T15:46:29.888564+00:00
INC-0698,,EVT01571,1,Malware Detection,48.75,Moderate,Moderate,3,AST003,WebServer,High,root,52.235.169.9,10.0.10.234,nan,nan,nan,False,nan,nan,2.3,nan,Open,2026-09-05T15:46:29.888564+00:00
INC-0699,,EVT01588,1,Phishing Email,58.75,Moderate,Moderate,3,AST005,Database-01,Critical,alice,23.230.12.90,10.0.9.22,nan,nan,nan,False,nan,nan,6.3,CVE-2024-2201,Open,2026-09-05T15:46:29.888564+00:00
INC-0700,,EVT01598,1,Login Success,46.25,Moderate,Moderate,3,AST004,Firewall,Critical,admin,197.69.233.169,10.0.7.200,nan,nan,nan,False,nan,nan,5.9,CVE-2024-2201,Open,2026-09-05T15:46:29.888564+00:00
INC-0701,,EVT01603,1,USB Device Connected,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,76.153.31.84,10.0.10.191,nan,nan,nan,False,nan,nan,9.1,CVE-2024-2201,Open,2026-09-05T15:46:29.888564+00:00
INC-0702,,EVT01611,1,Privilege Escalation,60.25,High,High,2,AST001,HR-PC-01,Medium,david,124.201.85.206,10.0.9.173,nan,nan,nan,False,nan,nan,8.3,CVE-2024-1045,Open,2026-09-05T15:46:29.888564+00:00
INC-0703,,EVT01615,1,SQL Injection Attempt,23.75,Medium,Medium,4,AST002,Finance-PC-02,High,alex,95.37.164.182,10.0.10.195,nan,nan,nan,False,nan,nan,5.6,nan,Open,2026-09-05T15:46:29.888564+00:00
INC-0704,,EVT01633,1,Malware Detection,70.0,High,High,2,AST004,Firewall,Critical,david,108.1.43.232,10.0.9.164,nan,nan,nan,False,nan,nan,6.0,CVE-2024-2201,Open,2026-09-05T15:46:29.888564+00:00
INC-0705,,EVT01643,1,USB Device Connected,43.75,Moderate,Moderate,3,AST004,Firewall,Critical,alice,63.126.92.8,10.0.10.7,nan,nan,nan,False,nan,nan,6.8,nan,Open,2026-09-05T15:46:29.888564+00:00
INC-0706,,EVT01647,1,File Access,51.25,Moderate,Moderate,3,AST005,Database-01,Critical,admin,55.230.194.65,10.0.8.33,nan,nan,nan,False,nan,nan,8.7,nan,Open,2026-09-05T15:46:29.888564+00:00
INC-0707,,EVT01649,1,Port Scan,56.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,133.47.104.15,10.0.7.61,nan,nan,nan,False,nan,nan,0.2,CVE-2024-1045,Open,2026-09-05T15:46:29.888564+00:00
INC-0708,,EVT01655,1,Privilege Escalation,33.75,Medium,Medium,4,AST005,Database-01,Critical,alex,189.198.43.119,10.0.5.66,nan,nan,nan,False,nan,nan,9.8,nan,Open,2026-09-05T15:46:29.889562+00:00
INC-0709,,EVT01668,1,Malware Detection,64.0,High,High,2,AST001,HR-PC-01,Medium,john,130.17.134.25,10.0.6.125,nan,nan,nan,False,nan,nan,4.4,CVE-2024-1045,Open,2026-09-05T15:46:29.889562+00:00
INC-0710,,EVT01671,1,Port Scan,52.35,Moderate,Moderate,3,AST005,Database-01,Critical,root,191.221.73.199,10.0.9.215,nan,nan,nan,False,nan,nan,5.8,CVE-2023-1234,Open,2026-09-05T15:46:29.889562+00:00
INC-0711,,EVT01713,1,Privilege Escalation,63.75,High,High,2,AST004,Firewall,Critical,john,54.112.77.51,10.0.6.179,nan,nan,nan,False,nan,nan,4.5,CVE-2024-2201,Open,2026-09-05T15:46:29.889562+00:00
INC-0712,,EVT01730,1,Login Success,62.35,High,High,2,AST004,Firewall,Critical,admin,223.180.122.249,10.0.6.66,nan,nan,nan,False,nan,nan,6.3,CVE-2023-1234,Open,2026-09-05T15:46:29.889562+00:00
INC-0713,,EVT01731,1,File Access,27.5,Medium,Medium,4,AST005,Database-01,Critical,david,67.41.128.134,10.0.5.243,nan,nan,nan,False,nan,nan,2.7,nan,Open,2026-09-05T15:46:29.889562+00:00
INC-0714,,EVT01737,1,Login Success,57.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,160.8.8.15,10.0.2.133,nan,nan,nan,False,nan,nan,1.8,CVE-2024-2201,Open,2026-09-05T15:46:29.889562+00:00
INC-0715,,EVT01739,1,SQL Injection Attempt,26.25,Medium,Medium,4,AST003,WebServer,High,alice,59.117.122.52,10.0.5.50,nan,nan,nan,False,nan,nan,8.5,nan,Open,2026-09-05T15:46:29.889562+00:00
INC-0716,,EVT01753,1,Brute Force,67.5,High,High,2,AST005,Database-01,Critical,john,136.192.68.43,10.0.1.250,nan,nan,nan,False,nan,nan,3.8,CVE-2024-2201,Open,2026-09-05T15:46:29.889562+00:00
INC-0717,,EVT01765,1,Malware Detection,63.75,High,High,2,AST002,Finance-PC-02,High,john,180.252.8.236,10.0.3.100,nan,nan,nan,False,nan,nan,0.2,CVE-2024-2201,Open,2026-09-05T15:46:29.889562+00:00
INC-0718,,EVT01781,1,File Access,51.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,223.97.104.223,10.0.6.143,nan,nan,nan,False,nan,nan,2.5,CVE-2024-1045,Open,2026-09-05T15:46:29.889562+00:00
